Date|Asset01|Asset02|Asset03|Asset04|Asset05|Asset06|Asset07|Asset08|Asset09|Asset10|Asset11
09-Mar-21|387.17|54320.06|228.485|55.1736|84|86.11|2361.773||0.780492127||121.085
10-Mar-21|389.58|56931.78|228.486|55.5126|82.5|86.38|2365.866||0.780427649||119.98
11-Mar-21|393.53|57624.02|228.486|55.3779|79|86.7|2390.874||0.77003082||121.96
12-Mar-21|394.06|56965.96|228.487|55.5239|77.4|86.46|2400.15||0.772867466||121.03
15-Mar-21|396.41|56414.61|228.489||70.6|86.47|2396.022||0.779722335||123.99
16-Mar-21|395.91|56388.15|228.491||70.6|86.27|2395.168||0.778087658||125.57
17-Mar-21|397.26|57751.66|228.491||65.8|86.39|2399.325||0.792824646||124.76
18-Mar-21|391.48|57501.51|228.493||71.4|85.73|2381.479||0.789537754||120.53
19-Mar-21|389.48|58410.01|228.493||67.2|86.06|2375.197||0.791379747||119.99
22-Mar-21|392.59|54554.83|228.493||60.5|86.37|2370.356||0.785527556||123.39
23-Mar-21|389.5|54447.56|228.492||65|86.46|2347.266||0.78265937||122.54
24-Mar-21|387.52|54050.57|228.492||65.6|86.51|2348.986||0.772767541||120.09
25-Mar-21|389.7|52001.01|228.492||62.8|86.66|2335.442||0.788934232||120.59
26-Mar-21|395.98|54002.49|228.492||58.9|86.92|2360.786||0.781879804||121.21
29-Mar-21|395.78|57234.35|228.493|55.0428|61.1|86.97|2359.107||0.788079126||121.39
30-Mar-21|394.73|58673.67|228.493|54.181|57.1|86.76|2357.541||0.784170646||119.9
31-Mar-21|396.33|58960.2|228.493|54.902|56.5|87.18|2365.589|5734.73|0.788410045||122.15
01-Apr-21|400.61|58859.78|228.493|55.6283|53.9|87.07|2373.925||0.792530008||123
02-Apr-21||58674.76|228.492|55.5845|||2375.534||0.802164524||
05-Apr-21|406.36|58799.14|228.492|55.5669|51.4|87.11|2376.391||0.817817668||125.9
06-Apr-21|406.12|58243.87|228.493|56.0535|52|87.26|2380.269||0.79691154||126.21
07-Apr-21|406.59|56227.64|228.494|55.8659|49.9|87.23|2380.459||0.807495955||127.9
08-Apr-21|408.52|57679.16|228.494|56.4501|48.6|87.26|2382.36||0.799633276||130.36
09-Apr-21|411.49|58333.6|228.494|56.0696|48.5|87.2|2380.595||0.804663151||132.995
12-Apr-21|411.64|59977.92|228.494|55.7152|47.7|87.11|2372.359||0.802806033||131.24
13-Apr-21|412.86|63193.56|228.494|56.118|46.9|87.17|2375.554||0.825320271||134.43
14-Apr-21|411.45|62384.19|228.495|55.827|48.4|87.13|2392.521||0.833530876||132.03
15-Apr-21|415.87|63410.29|228.495|56.7085|46.1|87.48|2399.756||0.854374927||134.5
16-Apr-21|417.26|62005.42|228.494|57.13|44.8|87.3|2407.739||0.873907562||134.16
19-Apr-21|415.21|56210.89|228.495|56.9517|47.4|87.16|2408.882||0.878887261||134.84
20-Apr-21|412.17|56800.5|228.495|57.1901|48.8|87.01|2393.421||0.886982527||133.11
21-Apr-21|416.07|54996.31|228.496|57.6686|45.1|87.3|2400.83||0.890711213||133.5
22-Apr-21|412.27|51593.44|228.496|57.358|49.3|87.14|2403.209||0.904270197||131.94
23-Apr-21|416.74|50567.72|228.497|57.132|46.4|87.37|2413.083||0.902831906||134.32
26-Apr-21|417.61|53262.87|228.497|57.2741|45.7|87.33|2426.889||0.897650063||134.72
27-Apr-21|417.52|55192.62|228.497|57.1272|44.5|87.21|2435.361||0.898514215||134.39
28-Apr-21|417.4|54438.68|228.497|57.2899|44.2|87.38|2440.257||0.901680033||133.58
29-Apr-21|420.06|52990.9|228.498|56.9749|43.7|87.48|2445.929||0.891313265||133.48
30-Apr-21|417.3|56814.44|228.497|56.8764|46.3|87.44|2436.747|5829.034|0.881486443||131.46
03-May-21|418.2|56811.66|228.497|57.6425|43.9|87.18|2444.133||0.88132304||132.54
04-May-21|415.62|54770.39|228.497|57.1936|46.4|87.13|2444.826||0.870887563||127.85
05-May-21|415.75|56895.44|228.498|57.4526|44.7|87.3|2456.951||0.862391641||128.1
06-May-21|419.07|55955.47|228.497|58.3616|44.2|87.27|2472.597||0.861949537||129.74
07-May-21|422.12|57684.39|228.498|58.871|40.6|87.33|2496.787||0.873861744||130.21
10-May-21|417.94|55308.81|228.498|59.0315|43.2|87.13|2495.241||0.868420678||126.85
11-May-21|414.21|56911.32|228.499|59.0787|47.8|87.04|2492.599||0.861233551||125.91
12-May-21|405.41|54482.81|228.499|58.3704|60.6|86.62|2486.911||0.856611736||122.77
13-May-21|410.28|49312.81|228.499|58.7262|51.8|86.93|2462.025||0.860363201||124.97
14-May-21|416.58|49193.56|228.499|59.2867|42.5|87.21|2476.002||0.856455125||127.45
17-May-21|415.52|44816.08|228.499|60.0251|44.7|87.05|2485.434||0.867282981||126.27
18-May-21|411.94|43294.36|228.499|60.1045|45.5|86.84|2488.812||0.874572366||124.85
19-May-21|410.86|38336.11|228.499|60.1067|48.9|86.61|2449.754||0.865319455||124.69
20-May-21|415.28|40078.49|228.5|60.3556|44.9|86.98|2456.074||0.871486318||127.31
21-May-21|414.94|35251.36|228.5|60.4933|43.8|87.11|2449.637||0.866635889||125.43
24-May-21|419.17|39024.16|228.5|60.4739|40.9|87.21|2460.909||0.863279818||127.1
25-May-21|418.24|37646.5|228.5|61.0572|40.9|87.22|2463.059||0.857825569||126.9
26-May-21|419.07|38774.5|228.5|60.9759|38.12|87.25|2461.028||0.847355004||126.85
27-May-21|419.29|38495.29|228.5|60.9693|35.27|87.21|2482.113||0.833893599||125.28
28-May-21|420.04|35218.36|228.5|61.2142|36.16|87.18|2485.336||0.83211644||124.61
31-May-21||36690.89||61.3073|||2483.685|5876.392|0.839967705||
01-Jun-21|419.67|36322.98|228.5|61.0992|37.21|87.15|2498.129||0.842365255||124.28
02-Jun-21|420.33|37745.13|228.5|61.3524|35.98|87.26|2504.415||0.845130281||125.06
03-Jun-21|418.77|38705.27|228.5|60.14|36.84|87.08|2489.638||0.849541387||123.54
04-Jun-21|422.6|37056.79|228.5|60.8102|34.14|87.27|2502.375||0.866718076||125.89
07-Jun-21|422.19|34457.74|228.5|61.0651|33.07|87.3|2504.608||0.863857949||125.9
08-Jun-21|422.28|33629.96|228.5|60.8575|33.68|87.36|2507.738||0.858272445||126.74
09-Jun-21|421.65|36408.39|228.5|60.7183|34.57|87.43|2503.269||0.878973036||127.13
10-Jun-21|423.61|36494.56|228.5|61.0349|31.51|87.59|2510.017||0.894220866||126.11
11-Jun-21|424.31|37152.15|228.5|60.3563|30.04|87.62|2499.822||0.893571015||127.35
14-Jun-21|425.26|39831.58|228.5|59.9963|30.48|87.54|2495.542||0.904604801||130.48
15-Jun-21|424.48|39948.77|228.5|59.7635|31.5|87.53|2485.124||0.914019448||129.64
16-Jun-21|422.11|38532.5|228.496|58.2404|31.94|87.41|2466.596||0.939099835||130.15
17-Jun-21|421.97|37747.52|228.495|57.0137|31.72|87.47|2421.634||0.935720094||131.79
18-Jun-21|414.92|35517.31|228.495|56.7259|35.89|87.43|2408.954||0.934017078||130.46
21-Jun-21|420.86|32582.59|228.495|57.3265|32.46|87.6|2420.162||0.927309402||132.3
22-Jun-21|423.11|32903.52|228.496|57.1887|30|87.66|2430.11||0.939875309||133.98
23-Jun-21|422.6|33059.18|228.496|57.1922|29.16|87.57|2439.777||0.936526518||133.7
24-Jun-21|425.1|34859.9|228.495|57.0688|28.21|87.84|2450.746||0.93428225||133.41
25-Jun-21|426.61|32215.31|228.495|57.2685|27.54|87.93|2459.905||0.941498708||133.11
28-Jun-21|427.47|34677.77|228.497|57.1818|27.51|87.92|2455.541||0.939556514||134.78
29-Jun-21|427.7|36168.2|228.497|56.6226|28.34|88.03|2458.361||0.939316888||136.33
30-Jun-21|428.06|34585|228.497|56.9116|27.98|88.04|2457.437|5913.633|0.926688819||136.96
01-Jul-21|430.43|33422|228.497|57.1264|27.28|87.92|2461.541||0.924755805||137.27
02-Jul-21|433.72|33142.64|228.498|57.4607|27.13|88.06|2470.522||0.938260136||139.96
05-Jul-21||33855.36||57.6081|||2473.177||0.944359182||
06-Jul-21|432.93|33957.11|228.498|57.7728|28.04|88.01|2441.262||0.940828023||142.02
07-Jul-21|434.46|34544.86|228.498|57.9895|28.16|88.04|2437.901||0.963215021||144.57
08-Jul-21|430.92|32815.73|228.498|57.961|30.89|87.85|2427.414||0.982746547||143.24
09-Jul-21|435.52|33522.57|228.499|58.142|27.96|88|2445.819||0.973351804||145.11
12-Jul-21|437.08|32849.59|228.499|58.0703|27.56|87.97|2450.766||0.99734456||144.5
13-Jul-21|435.59|32508.34|228.5|58.1203|28.03|87.71|2456.786||0.994179257||145.64
14-Jul-21|436.24|32813.83|228.501|58.7558|27.07|87.85|2447.874||0.988554503||149.15
15-Jul-21|434.75|31758.37|228.502|58.8205|27.69|87.79|2441.391||0.990483749||148.48
16-Jul-21|431.34|31842.51|228.503|58.26|29.36|87.67|2439.869||0.987368398||146.39
19-Jul-21|424.97|30776.39|228.503|58.2776|35.65|87.08|2406.282||0.984458523||142.45
20-Jul-21|431.06|29865.53|228.504|58.2016|31.1|87.52|2419.766||0.968671511||146.15
21-Jul-21|434.55|31818.67|228.504|57.9894|28.16|87.73|2432.235||0.975115026||145.4
22-Jul-21|435.46|32247.75|228.504|58.0861|28.84|87.78|2446.452||0.973242123||146.8
23-Jul-21|439.94|32500.7|228.505|57.9338|28.68|87.95|2459.093||0.959963279||148.56
26-Jul-21|441.02|37751.68|228.506|57.7953|28.04|87.82|2465.234||0.965845999||148.99
27-Jul-21|439.01|38044.5|228.506|57.8429|29.38|87.7|2455.096||0.976456046||146.77
28-Jul-21|438.83|39985.95|228.506|58.0981|28.29|87.77|2460.699||0.979642121||144.98
29-Jul-21|440.65|39722.08|228.507|58.7751|27.5|87.96|2472.291||0.993966886||145.64
30-Jul-21|438.51|40689.27|228.507|58.3238|28.54|87.84|2464.384||0.988826704||145.86
02-Aug-21|437.59|38856.63|228.508|58.3079|30.15|87.34|2464.003||1.000474845||145.52
03-Aug-21|441.15|38072.95|228.508|58.2089|27.91|87.44|2463.617||1.001758452||147.36
04-Aug-21|438.98|39754.38|228.508|58.2561|27.83|87.28|2458.237||1.006467703||146.95
05-Aug-21|441.76|40899.36|228.508|58.0113|26.82|87.48|2467.583||0.995633077||147.06
06-Aug-21|442.49|42719.51|228.509|56.6743|25.79|87.38|2463.741||0.989035946||146.14
09-Aug-21|442.13|45464.51|228.509|55.6156|25.4|87.18|2450.715||0.991450544||146.09
10-Aug-21|442.68|45642.9|228.509|55.5868|24.75|86.98|2463.599||0.99309205||145.6
11-Aug-21|443.78|46345.49|228.509|56.3186|23.74|87.12|2470.667||1.018469005||145.86
12-Aug-21|445.11|44480.11|228.51|56.3609|22.95|87.27|2477.256||1.012182888||148.89
13-Aug-21|445.92|47609.88|228.511|57.2167|23.02|87.46|2472.959||1.027983587||149.1
16-Aug-21|446.97|46078.11|228.511|57.4622|23.14|87.49|2473.695||1.028412096||151.12
17-Aug-21|444.04|44992.1|228.511|57.4247|24.22|87.29|2465.754||1.012534391||150.19
18-Aug-21|439.18|44546.67|228.512|57.4855|26.7|87.09|2457.683||1.021416219||146.36
19-Aug-21|439.86|46587.99|228.514|57.2357|28.03|87.08|2435.834||1.02147446||146.7
20-Aug-21|443.36|48668.03|228.514|57.2617|24.9|87.29|2434.169||1.023600042||148.19
23-Aug-21|447.26|49515.08|228.514|58.0485|23.6|87.56|2444.238||1.025784386||149.71
24-Aug-21|447.97|48345.65|228.515|57.9631|23.5|87.68|2449.152||1.023300812||149.62
25-Aug-21|448.91|48712.63|228.515|57.5758|22.7|87.77|2443.623||1.022132226||148.36
26-Aug-21|446.26|47036.43|228.515|57.6184|24.14|87.72|2437.624||1.024422408||147.54
27-Aug-21|450.25|48921.81|228.516|58.4344|22.31|87.96|2453.867||1.007200348||148.6
30-Aug-21|452.23|48648.9|228.516|58.208|21.96|88.07|2467.129||0.987579555||153.12
31-Aug-21|451.56|47008.53|228.516|58.3142|21.81|88.09|2457.28|5959.204|0.970806181||151.83
01-Sep-21|451.8|48272.51|228.518|58.3179|21.09|87.89|2453.493||0.969870317||152.51
02-Sep-21|453.19|49562.1|228.516|58.1762|20.93|88|2470.459||0.95951463||153.65
03-Sep-21|453.08|50152.52|228.517|58.7656|21.24|88.01|2463.259||0.962169478||154.3
06-Sep-21||51934.74||58.6204|||2468.293||0.956322247||
07-Sep-21|451.46|46819.01|228.517|57.6903|21.87|87.78|2451.568||0.959022364||156.69
08-Sep-21|450.91|46060.72|228.516|57.5241|21.88|87.88|2457.809||0.969739869||155.11
09-Sep-21|448.98|46256.1|228.516|57.6953|22.61|87.96|2457.494||0.974019492||154.07
10-Sep-21|445.44|45077.81|228.517|57.4818|23.86|87.83|2457.548||0.957258037||148.97
13-Sep-21|446.58|45187.52|228.517|57.6677|22.57|88.05|2466.671||0.966528431||149.55
14-Sep-21|444.17|46828.18|228.518|58.0196|23.1|88.01|2468.985||0.965841786||148.12
15-Sep-21|447.88|47941.58|228.518|57.6726|21.7|88.14|2488.743||0.954217323||149.03
16-Sep-21|447.17|47149.38|228.519|56.3777|21.38|88.11|2476.653||0.950948477||148.79
17-Sep-21|441.4|46990.35|228.52|56.4216|23.48|88|2458.296||0.961245941||146.06
20-Sep-21|434.04|43537.86|228.523|56.7185|27.31|87.69|2431.931||0.96300168||142.94
21-Sep-21|433.63|40926.74|228.524|57.0507|25.86|87.84|2427.954||0.971921367||143.43
22-Sep-21|437.86|43451.15|228.524|56.8569|23.68|88|2444.203||0.95590089||145.85
23-Sep-21|443.18|44710.2|228.524|56.0245|21.48|88.04|2455.056||0.952451497||146.83
24-Sep-21|443.91|42981.54|228.524|56.2766|20.49|87.91|2459.791||0.944372373||146.92
27-Sep-21|442.64|42706.99|228.525|56.27|20.74|87.83|2474.262||0.959217337||145.37
28-Sep-21|433.72|41785.9|228.524|55.7485|23.93|87.43|2464.459||0.963988932||141.91
29-Sep-21|434.45|41125.06|228.525|55.5044|24.53|87.59|2473.258||0.97571874||142.83
30-Sep-21|429.14|43436.35|228.525|56.4861|24.55|87.49|2471.659|5990.193|0.999312538||141.5
01-Oct-21|434.24|48132.9|228.525|56.6173|23.21|87.41|2468.56||1.015944379||142.65
04-Oct-21|428.64|49006.15|228.524|56.8945|24.17|87.1|2471.769||1.009510835||139.14
05-Oct-21|433.1|51474.19|228.524|56.5903|22.99|87.06|2505.328||0.998648588||141.11
06-Oct-21|434.9|54936.9|228.524|56.675|22.44|87.01|2483.022||1.00196352||142
07-Oct-21|438.66|54184.24|228.52|56.4467|21.25|87.02|2490.822||0.994931925||143.29
08-Oct-21|437.86|53993.31|228.523|56.4924|20.59|86.76|2497.536||0.991150781||142.9
11-Oct-21|434.69|57341.5||56.4012|21.01|86.49|2508.214||0.97725538||142.81
12-Oct-21|433.62|55362.51|228.525|56.5905|20.37|86.65|2510.617||0.959139815||141.51
13-Oct-21|435.18|56982.87|228.526|57.6487|19.79|86.88|2499.378||0.95466774||140.91
14-Oct-21|442.5|57443.04|228.525|57.7388|18.16|87.37|2517.949||0.947995528||143.76
15-Oct-21|445.87|62526.67|228.524|56.8258|18.17|87.22|2544.893||0.956923026||144.84
18-Oct-21|447.19|61367.44|228.523|56.7421|17.58|87.18|2546.451||0.967217484||146.55
19-Oct-21|450.64|64121.31|228.524|56.8893|17.37|87.24|2548.175||0.961105259||148.76
20-Oct-21|452.41|65996.35|228.524|57.2958|17.11|87.27|2552.514||0.966959825||149.26
21-Oct-21|453.59|62680.43|228.523|57.3235|16.34|87.05|2539.611||0.96888346||149.48
22-Oct-21|453.12|60726.01|228.524|57.642|16.78|86.84|2534.569||0.980235661||148.69
25-Oct-21|455.55|62544.64|228.525|58.1225|16.06|86.99|2546.811||1.010770396||148.64
26-Oct-21|455.96|62096.9|228.525|57.6405|16.49|87.01|2554.266||1.015508405||149.32
27-Oct-21|453.94|58924.76|228.526|57.7733|17.07|86.94|2526.824||1.012917878||148.85
28-Oct-21|458.32|61395.58|228.527|57.8368|16.3|87.16|2527.684||1.007609725||152.57
29-Oct-21|459.25|62395.66|228.528|57.3368|16.44|86.93|2534.959||0.998760413||149.8
01-Nov-21|460.04|60727.52|228.53|57.6549|16.13|86.56|2547.325||1.000087224||148.96
02-Nov-21|461.9|63141.03|228.533|57.4832|15.5|86.77|2538.587||0.994189028||150.02
03-Nov-21|464.72|62776.06|228.533|56.9028|14.63|86.94|2530.761||0.987862257||151.49
04-Nov-21|466.91|61365.05|228.535|57.6151|14.94|87.17|2513.712||0.979670935||150.96
05-Nov-21|468.53|60976.2|228.535|58.4616|15.75|87.5|2511.911||0.982212638||151.28
08-Nov-21|468.93|66138.54|228.536|58.6522|15.77|87.39|2518.146||0.996448077||150.44
09-Nov-21|467.38|67734.04|228.536|58.8984|16.19|87.46|2512.435||0.990667567||150.81
10-Nov-21|463.62|64293.61|228.537|59.4623|16.62|86.97|2523.644||0.985820282||147.92
11-Nov-21|463.77|65069.89||59.8699|16.12|86.82|2536.862||0.977645414||147.87
12-Nov-21|467.27|64100.68|228.538|59.9555|15.24|86.85|2535.895||0.973319764||149.99
15-Nov-21|467.43|63899.88|228.539|59.8921|14.95|86.75|2537.052||0.963106285||150
16-Nov-21|469.28|60488.5|228.539|59.4973|15.02|86.79|2547.71||0.953220842||151
17-Nov-21|468.14|60117.19|228.536|60.0395|15.39|86.7|2539.1||0.974676142||153.49
18-Nov-21|469.73|57595.39|228.537|59.7655|15.63|86.63|2535.815||0.971960457||157.87
19-Nov-21|468.89|57869.63|228.537|59.3462|15.93|86.56|2528.772||0.981509201||160.55
22-Nov-21|467.57|56278.01|228.54|58.019|16.31|86.23|2541.352||0.975886671||161.02
23-Nov-21|468.19|57709.14|228.541|57.5209|15.76|86.11|2550.433||0.957682945||161.41
24-Nov-21|469.44|57331.67|228.54|57.5021|15.41|86.09|2557.688||0.959459176||161.94
25-Nov-21||58855.15||57.5099|||2556.649||0.937320512||
26-Nov-21|458.97|54019.74|228.54|57.9573|21.18|85.47|2466.751||0.945080893||156.81
29-Nov-21|464.6|58316.89|228.544|57.3791|16.84|86|2475.574||0.946249634||160.24
30-Nov-21|455.56|57138.67|228.542|57.06|20.52|85.64|2440.658|5955.92|0.952637232||165.3
01-Dec-21|450.5|57029.49|228.542|57.2853|22.76|85.37|2441.7||0.955281258||164.77
02-Dec-21|457.4|56903.45|228.543|56.859|20.8|86|2448.392||0.951554909||163.76
03-Dec-21|453.42|53655.27|228.544|57.335|23.5|86|2449.27||0.965770509||161.84
06-Dec-21|458.79|50120.56|228.545|57.1871|20.73|86.38|2462.601||0.963736834||165.32
07-Dec-21|468.28|50527.72|228.543|57.3664|17.28|86.84|2472.597||0.952938108||171.18
08-Dec-21|469.52|50635.11|228.544|57.3242|15.79|86.82|2461.209||0.942718452||175.08
09-Dec-21|466.35|47997.76|228.546|57.0701|16.42|86.43|2457.455||0.948725907||174.56
10-Dec-21|470.74|47952.18|228.546|57.3198|14.92|86.63|2455.195||0.957125358||179.45
13-Dec-21|466.57|46828.95|228.548|57.4421|15.74|86.63|2457.853||0.95784656||175.74
14-Dec-21|463.36|48310.62|228.548|56.9311|16.17|86.48|2459.826||0.967517975||174.33
15-Dec-21|470.6|49192.58|228.55|57.1296|14.48|86.81|2461.319||0.963192123||179.3
16-Dec-21|466.45|48111.68|228.55|57.853|15.35|86.45|2455.8||0.965780112||172.26
17-Dec-21|459.87|46873.03|228.55|57.8094|16.1|86.37|2455.243||0.992806815||171.14
20-Dec-21|454.98|46987.56|228.551|57.5791|16.95|86.22|2444.568||0.979618468||169.75
21-Dec-21|463.06|49106.42|228.552|57.5258|15.75|86.68|2460.891||0.973607308||172.99
22-Dec-21|467.69|49073.95|228.552|57.988|14.37|86.91|2460.988||0.968853557||175.64
23-Dec-21|470.6|50849.2|228.553|58.1506|14.15|87.16|2460.886||0.988125617||176.28
24-Dec-21||50908.79||58.4282|||2460.723||0.995290299||
27-Dec-21|477.26|50989.1|228.553|58.2584|13.61|87.25|2473.797||1.002618619||180.33
28-Dec-21|476.87|47561.31|228.554|58.0677|13.11|87.21|2471.596||1.002106216||179.29
29-Dec-21|477.48|47232.15|228.555|58.0124|12.64|87.07|2472.808||0.997891503||179.38
30-Dec-21|476.16|47298.35|228.557|58.3441|12.6|87.03|2465.885||1.000857669||178.2
31-Dec-21|474.96|46333.65|228.553|58.8068|12.43|87.01|2449.377|6024.683|0.998116424||177.57
03-Jan-22|477.71|45997.26|228.552|57.9139|11.81|86.97|2468.073||1.007987228||182.01
04-Jan-22|477.55|46220.42|228.553|58.3438|11.77|86.75|2490.314||1.025489732||179.7
05-Jan-22|468.38|43603.88|228.554|58.206|13.18|86.08|2486.349||1.026236118||174.92
06-Jan-22|467.94|43120.88|228.553|57.5877|13.25|86.09|2487.405||1.030128463||172
07-Jan-22|466.09|41881.75|228.554|57.7731|12.665|85.87|2480.288||1.031784047||172.17
10-Jan-22|465.51|41729.31|228.554|57.9266|12.35|85.94|2469.05||1.018244486||172.19
11-Jan-22|469.75|42687.27|228.555|58.5683|11.67|86.34|2479.001||1.009219644||175.08
12-Jan-22|471.02|43793.81|228.556|58.7116|11.51|86.48|2472.182||1.0286189||175.53
13-Jan-22|464.53|42828.59|228.557|58.5957|12.55|86.17|2450.75||1.037162698||172.19
14-Jan-22|464.72|43321.7|228.557|58.4468|12.28|86.09|2468.902||1.027177983||173.07
17-Jan-22||41743.99||58.4895|||2475.692||1.035967195||
18-Jan-22|456.49|42395.22|228.557|58.3141|13.68|85.67|2480.429||1.037265428||169.8
19-Jan-22|451.75|41724.22|228.557|59.1737|14.2|85.59|2482.213||1.031753227||166.23
20-Jan-22|446.75|41326.77|228.557|59.1339|15.11|85.43|2480.814||1.044591987||164.51
21-Jan-22|437.98|36692.38|228.557|58.9988|17.2|85.44|2457.25||1.05590935||162.41
24-Jan-22|439.84|36828.36|228.557|59.2601|17.68|85.35|2434.856||1.044795804||161.62
25-Jan-22|434.47|36579.75|228.557|59.415|17.95|85.1|2451.619||1.040416872||159.78
26-Jan-22|433.38|36356.7|228.557|58.5012|18.43|84.81|2477.026||1.04700894||159.69
27-Jan-22|431.24|36198.95|228.559|57.7893|18.65|84.44|2495.614||1.03944167||159.22
28-Jan-22|441.95|37807.95|228.561|57.6116|16.95|84.68|2504.661||1.039657643||170.33
31-Jan-22|449.91|38437.84|228.561|57.7808|15.22|84.7|2501.794|5988.005|1.036431204||174.78
01-Feb-22|452.95|38813.82|228.565|57.9124|13.57|84.73|2503.58||1.036624032||174.61
02-Feb-22|457.35|36936.93|228.566|58.0923|13.11|84.86|2504.402||1.035104515||175.84
03-Feb-22|446.6|36964.58|228.566|58.029|15.47|84.1|2519.676||1.043792012||172.9
04-Feb-22|448.7|40647.25|228.562|58.1242|14.64|83.77|2543.676||1.060204356||172.39
07-Feb-22|447.26|44102.99|228.564|58.5305|14.03|83.71|2544.429||1.089688981||171.66
08-Feb-22|450.94|44230.11|228.564|58.7074|13.09|83.62|2545.917||1.081799536||174.83
09-Feb-22|457.54|44497.51|228.564|58.9396|12.34|84.06|2550.263||1.085222192||176.28
10-Feb-22|449.32|43776.42|228.54|58.7348|14.06|82.95|2567.618||1.101268904||172.12
11-Feb-22|440.46|42563.24|228.552|59.7561|16.66|82.66|2569.976||1.091274368||168.64
14-Feb-22|439.02|42249.01|228.558|60.1626|16.93|82.52|2586.672||1.091060721||168.88
15-Feb-22|446.1|43999.15|228.564|59.5919|14.89|82.66|2572.428||1.11041053||172.79
16-Feb-22|446.6|44092.86|228.564|60.1141|14.03|83.12|2573.444||1.111105446||172.55
17-Feb-22|437.06|40699.63|228.568|61.0339|16.42|82.77|2555.675||1.114439044||168.88
18-Feb-22|434.23|39991.9|228.571|61.0292|17.005|82.89|2553.329||1.119560286||167.3
21-Feb-22||37076.09||61.2886|||2556.319||1.109614513||
22-Feb-22|429.57|37893.47|228.576|61.041|16.82|82.7|2582.445||1.107402812||164.32
23-Feb-22|421.95|37543.5|228.578|61.3791|18.28|82.55|2592.629||1.094969339||160.07
24-Feb-22|428.3|38414.95|228.579|61.206|17.44|83.14|2598.981||1.085672561||162.74
25-Feb-22|437.75|38994.5|228.577|60.7494|16.37|83.61|2563.34||1.09184674||164.85
28-Feb-22|436.63|41654.97|228.577|61.3716|17.54|83.67|2564.739|5956.075|1.097881191||165.12
01-Mar-22|429.98|43900.24|228.583|62.5406|20.34|83.13|2584.887||1.099827528||163.2
02-Mar-22|437.89|44090.72|228.579|62.0052|18.44|83.33|2639.215||1.093001092||166.56
03-Mar-22|435.71|42096.97|228.578|62.2422|18.64|83.08|2656.096||1.087809448||166.23
04-Mar-22|432.17|39393.7|228.585|63.3662|19.85|82.54|2682.854||1.08423072||163.17
07-Mar-22|419.43|37839.36|228.588|64.2355|22.4|81.82|2743.863||1.082570599||159.3
08-Mar-22|416.25|38506.43|228.589|65.9167|22.01|81.53|2778.991||1.088107923||157.44
09-Mar-22|427.41|41893.74|228.588|64.0395|20.75|82.21|2724.452||1.083867725||162.95
10-Mar-22|425.48|39329.95|228.591|64.2023|19.37|81.52|2724.456||1.084271189||158.52
11-Mar-22|420.07|38860.7|228.59|63.9293|19.92|80.93|2745.538||1.082103513||154.73
14-Mar-22|417|38725.24|228.586|62.7277|20.88|79.97|2737.782||1.068220418||150.62
15-Mar-22|426.17|39441.9|228.588|61.6573|19.97|80.57|2724.325||1.083117377||155.09
16-Mar-22|435.62|41258.79|228.589|61.9564|17.05|81.7|2707.466||1.073452818||159.59
17-Mar-22|441.07|40724.56|228.603|62.4592|16.62|82.26|2715.136||1.067489264||160.62
18-Mar-22|444.52|41755.9|228.604|61.7849|15.33|82.53|2711.144||1.074296717||163.98
21-Mar-22|444.39|41136.88|228.6|62.2387|15.09|81.58|2750.259||1.077697017||165.38
22-Mar-22|449.59|42606.24|228.611|61.7818|14.72|82|2761.12||1.093303578||168.82
23-Mar-22|443.8|42368.58|228.622|62.5047|14.65|81.74|2779.829||1.082426254||170.21
24-Mar-22|450.49|43895.65|228.618|62.9394|14.14|81.91|2789.733||1.092543357||174.07
25-Mar-22|452.69|44577.76|228.616|62.9587|13.59|81.32|2816.501||1.084856429||174.72
28-Mar-22|455.91|47967.56|228.621|61.823|13.25|81.83|2803.172||1.089586143||175.6
29-Mar-22|461.55|47486.26|228.626|61.7144|12.33|82.84|2775.875||1.083268747||178.96
30-Mar-22|458.7|47277.24|228.63|62.1451|12.55|82.59|2782.425||1.086562541||177.77
31-Mar-22|451.64|45767.58|228.63|62.2872|13.46|82.29|2763.095|5995.301|1.085127923||174.61
01-Apr-22|452.92|46168.58|228.63|61.8906|12.75|81.95|2774.756||1.081892426||174.31
04-Apr-22|456.8|46311.76|228.629|62.14|11.78|82.57|2788.168||1.090513308||178.44
05-Apr-22|451.03|45868.99|228.628|61.8444|13.22|81.5|2814.206||1.102815634||175.06
06-Apr-22|446.52|43885.38|228.629|61.8983|13.64|80.86|2810.911||1.109030721||171.83
07-Apr-22|448.77|43577.22|228.63|62.1031|13.13|80.73|2814.422||1.114438106||172.14
08-Apr-22|447.57|42815.77|228.633|62.6224|13.1|80.24|2838.362||1.120045355||170.09
11-Apr-22|439.92|39846.47|228.629|62.813|14.16|79.69|2848.911||1.109887746||165.75
12-Apr-22|438.29|39534.08|228.636|63.2294|14.4|80.3|2860.799||1.103961132||167.66
13-Apr-22|443.31|41254.52|228.637|63.5917|12.94|80.78|2867.149||1.125910685||170.4
14-Apr-22|437.79|39915.93|228.64|63.4551|13.34|80.24|2886.806||1.113464127||165.29
15-Apr-22||40404.52||63.602|||2888.318||1.101098806||
18-Apr-22|437.97|40673.67|228.64|63.6216|13.12|80.11|2909.46||1.089773961||165.07
